FID	IID	phe_gcf
94662_A04_HBCS514572	94662_A04_HBCS514572	1.59766367464788
94662_A05_HBCS514573	94662_A05_HBCS514573	-1.4041676172674
94662_A06_HBCS514574	94662_A06_HBCS514574	-.772445470298648
94662_A08_HBCS514612	94662_A08_HBCS514612	.709246717732342
94662_A10_HBCS514663	94662_A10_HBCS514663	-.831454936482833
94662_A11_HBCS514629	94662_A11_HBCS514629	.327645454756877
94662_B07_HBCS514587	94662_B07_HBCS514587	.630010508428613
94662_B08_HBCS514648	94662_B08_HBCS514648	-.260982231853262
94662_B09_HBCS514602	94662_B09_HBCS514602	1.24929773657538
94662_C02_HBCS514557	94662_C02_HBCS514557	.0173879660851688
94662_C03_HBCS514558	94662_C03_HBCS514558	-.900253873720991
94662_C05_HBCS514597	94662_C05_HBCS514597	-1.31941668653426
94662_C07_HBCS514599	94662_C07_HBCS514599	-1.20899877828756
94662_D01_HBCS514568	94662_D01_HBCS514568	.0841229094807997
94662_D06_HBCS514610	94662_D06_HBCS514610	.470158809454296
94662_D10_HBCS514628	94662_D10_HBCS514628	.203177447136209
94662_D11_HBCS514618	94662_D11_HBCS514618	-2.2058160132344
94662_E02_HBCS514486	94662_E02_HBCS514486	.93246406679203
94662_E03_HBCS514487	94662_E03_HBCS514487	.669467284105943
94662_E04_HBCS514620	94662_E04_HBCS514620	1.34705785021623
94662_E05_HBCS514621	94662_E05_HBCS514621	-1.9846691346857
94662_E08_HBCS514637	94662_E08_HBCS514637	-.490395645524664
94662_F02_HBCS514498	94662_F02_HBCS514498	-2.43914530315306
94662_F03_HBCS514499	94662_F03_HBCS514499	-.00841920107727359
94662_F05_HBCS514633	94662_F05_HBCS514633	-.886048968954415
94662_F06_HBCS514634	94662_F06_HBCS514634	-.503107769358926
94662_F07_HBCS514635	94662_F07_HBCS514635	.451561681568685
94662_F08_HBCS514649	94662_F08_HBCS514649	-.45143437525056
94662_F11_HBCS514666	94662_F11_HBCS514666	-1.1950121907766
94662_G02_HBCS514510	94662_G02_HBCS514510	.871931752603196
94662_G05_HBCS514645	94662_G05_HBCS514645	-.213315814812012
94662_G06_HBCS514646	94662_G06_HBCS514646	-1.39325246103387
94662_H02_HBCS514522	94662_H02_HBCS514522	.579686593438719
94662_H03_HBCS514523	94662_H03_HBCS514523	-.737780977546809
94662_H04_HBCS514656	94662_H04_HBCS514656	-.176827603754871
94662_H06_HBCS514658	94662_H06_HBCS514658	-.927865692751833
94662_H08_HBCS514578	94662_H08_HBCS514578	-.711195653656412
94662_H10_HBCS514617	94662_H10_HBCS514617	1.29891642214902
94663_A05_HBCS514744	94663_A05_HBCS514744	.0823147815272388
94663_A07_HBCS514688	94663_A07_HBCS514688	.520472489751511
94663_A11_HBCS514975	94663_A11_HBCS514975	1.09252007000842
94663_B01_HBCS514353	94663_B01_HBCS514353	-.639679893276511
94663_B02_HBCS514354	94663_B02_HBCS514354	-.312550945309754
94663_B09_HBCS515030	94663_B09_HBCS515030	.426347972405336
94663_C04_HBCS514743	94663_C04_HBCS514743	.571583879921888
94663_C10_HBCS515044	94663_C10_HBCS515044	.314886127368465
94663_C12_HBCS515050	94663_C12_HBCS515050	-1.09888046452219
94663_D01_HBCS514377	94663_D01_HBCS514377	.958706421304177
94663_D04_HBCS514755	94663_D04_HBCS514755	1.07360777305469
94663_D07_HBCS514760	94663_D07_HBCS514760	-.926688603445777
94663_D10_HBCS514961	94663_D10_HBCS514961	-.387696528086535
94663_D12_HBCS515003	94663_D12_HBCS515003	.630923968982379
94663_E04_HBCS514719	94663_E04_HBCS514719	1.00266107771003
94663_E05_HBCS514697	94663_E05_HBCS514697	1.51660991065937
94663_F02_HBCS514307	94663_F02_HBCS514307	1.12533679173924
94663_F03_HBCS514706	94663_F03_HBCS514706	-.989183567290996
94663_F04_HBCS514672	94663_F04_HBCS514672	-1.32350411831053
94663_F05_HBCS514674	94663_F05_HBCS514674	-1.65610927525325
94663_F06_HBCS514723	94663_F06_HBCS514723	-.0442934005112237
94663_F07_HBCS514677	94663_F07_HBCS514677	.0133160199383846
94663_F10_HBCS515045	94663_F10_HBCS515045	-2.21467486143669
94663_G04_HBCS514684	94663_G04_HBCS514684	1.33766227754844
94663_G06_HBCS514735	94663_G06_HBCS514735	-1.60376354065974
94663_H02_HBCS514331	94663_H02_HBCS514331	1.28029584471438
94663_H04_HBCS514720	94663_H04_HBCS514720	1.21472632704684
94663_H07_HBCS514678	94663_H07_HBCS514678	-.696325296366328
94663_H08_HBCS514970	94663_H08_HBCS514970	-.455881068638105
94663_H10_HBCS514963	94663_H10_HBCS514963	.567712842310337
94663_H11_HBCS515037	94663_H11_HBCS515037	-.420034835955251
94664_A04_HBCS514228	94664_A04_HBCS514228	-.773172468931069
94664_C04_HBCS514205	94664_C04_HBCS514205	.796176744631154
94664_D04_HBCS514230	94664_D04_HBCS514230	-.555077429266797
94664_F02_HBCS514260	94664_F02_HBCS514260	-.434458435340506
94664_F03_HBCS514251	94664_F03_HBCS514251	.67106515987739
94664_G02_HBCS514237	94664_G02_HBCS514237	-.572172914540907
94664_G03_HBCS514203	94664_G03_HBCS514203	.895892483431168
94664_G04_HBCS514256	94664_G04_HBCS514256	-.0754314094548171
94664_H03_HBCS514192	94664_H03_HBCS514192	-1.41875406721004
94664_H04_HBCS514222	94664_H04_HBCS514222	-1.49855247052837
94912_A08_HBCS514128	94912_A08_HBCS514128	.843542038899554
94912_A12_HBCS514113	94912_A12_HBCS514113	.738701782944496
94912_B08_HBCS514140	94912_B08_HBCS514140	.563622783098766
94912_B11_HBCS514169	94912_B11_HBCS514169	.957912940591922
94912_C08_HBCS514152	94912_C08_HBCS514152	-.198658226505398
94912_C09_HBCS514165	94912_C09_HBCS514165	-.281015234186098
94912_C12_HBCS514149	94912_C12_HBCS514149	.109192576370987
94912_D11_HBCS514146	94912_D11_HBCS514146	1.58394379143693
94912_E08_HBCS514176	94912_E08_HBCS514176	1.40423850500977
94912_E09_HBCS514094	94912_E09_HBCS514094	.802872666718999
94912_E10_HBCS514119	94912_E10_HBCS514119	.0219135706452829
94912_F09_HBCS514106	94912_F09_HBCS514106	-2.22190336516685
94912_F11_HBCS514123	94912_F11_HBCS514123	.293919693670806
94912_F12_HBCS514114	94912_F12_HBCS514114	.789305020309049
94912_G07_HBCS514092	94912_G07_HBCS514092	.763082739837477
94912_G08_HBCS514117	94912_G08_HBCS514117	.978462286190197
94912_G10_HBCS514108	94912_G10_HBCS514108	-1.01835050694225
94912_G11_HBCS514183	94912_G11_HBCS514183	.493917895235492
94912_G12_HBCS514126	94912_G12_HBCS514126	-2.34764962180078
94912_H07_HBCS514104	94912_H07_HBCS514104	-.799817140288273
94912_H08_HBCS514129	94912_H08_HBCS514129	-3.03679763428583
94913_A10_HBCS514270	94913_A10_HBCS514270	-.754691128778994
94913_A12_HBCS514309	94913_A12_HBCS514309	.973458451881057
94913_B01_HBCS514162	94913_B01_HBCS514162	.454093196841596
94913_B02_HBCS514224	94913_B02_HBCS514224	1.91447788597962
94913_B05_HBCS514193	94913_B05_HBCS514193	.663573456976873
94913_C01_HBCS514186	94913_C01_HBCS514186	.68884369484767
94913_C02_HBCS514236	94913_C02_HBCS514236	.0596672655228142
94913_C03_HBCS514261	94913_C03_HBCS514261	-1.02237711156643
94913_C04_HBCS514263	94913_C04_HBCS514263	-.0183415544104839
94913_C07_HBCS514255	94913_C07_HBCS514255	-.387325777446047
94913_D01_HBCS514103	94913_D01_HBCS514103	-.879598972277402
94913_D03_HBCS514273	94913_D03_HBCS514273	.469067695951705
94913_D04_HBCS514275	94913_D04_HBCS514275	.597287446552313
94913_D07_HBCS514267	94913_D07_HBCS514267	1.12229617011824
94913_D10_HBCS514211	94913_D10_HBCS514211	.842063510380092
94913_D11_HBCS514344	94913_D11_HBCS514344	-.165112115203295
94913_D12_HBCS514345	94913_D12_HBCS514345	.167470077912997
94913_E01_HBCS514115	94913_E01_HBCS514115	.589606405787242
94913_E04_HBCS514204	94913_E04_HBCS514204	-2.09345632154474
94913_E05_HBCS514241	94913_E05_HBCS514241	1.07573722948858
94913_E08_HBCS514197	94913_E08_HBCS514197	1.00160937340674
94913_E12_HBCS514357	94913_E12_HBCS514357	.201426737493809
94913_F01_HBCS514127	94913_F01_HBCS514127	.905866145830882
94913_F02_HBCS514189	94913_F02_HBCS514189	.105812726611128
94913_F03_HBCS514250	94913_F03_HBCS514250	-.526586452359598
94913_F05_HBCS514253	94913_F05_HBCS514253	.507775596922132
94913_F07_HBCS514196	94913_F07_HBCS514196	.934523671985885
94913_F09_HBCS514210	94913_F09_HBCS514210	.94901199087967
94913_F11_HBCS514368	94913_F11_HBCS514368	.957297601802726
94913_G01_HBCS514139	94913_G01_HBCS514139	.000523496697383627
94913_G02_HBCS514201	94913_G02_HBCS514201	.830927520370154
94913_G03_HBCS514262	94913_G03_HBCS514262	-.212331845612474
94913_G04_HBCS514240	94913_G04_HBCS514240	-.947694828715522
94913_G09_HBCS514234	94913_G09_HBCS514234	-.624330127357629
94913_G10_HBCS514284	94913_G10_HBCS514284	.811969791415421
94913_G12_HBCS514310	94913_G12_HBCS514310	.702847826771782
94913_H01_HBCS514188	94913_H01_HBCS514188	-1.5500727313694
94913_H03_HBCS514274	94913_H03_HBCS514274	.0263852975895246
94913_H07_HBCS514220	94913_H07_HBCS514220	.415098819237561
94913_H09_HBCS514258	94913_H09_HBCS514258	-.749098303274984
94914_A04_HBCS514302	94914_A04_HBCS514302	1.02269376259004
94914_A09_HBCS514561	94914_A09_HBCS514561	-2.23766365890204
94914_A10_HBCS514552	94914_A10_HBCS514552	.111328056316788
94914_B02_HBCS514312	94914_B02_HBCS514312	.754366583629414
94914_B11_HBCS514624	94914_B11_HBCS514624	-.892925390521558
94914_C02_HBCS514324	94914_C02_HBCS514324	-1.37467153929922
94914_C09_HBCS514514	94914_C09_HBCS514514	.474903499480243
94914_C11_HBCS514636	94914_C11_HBCS514636	.710864262420419
94914_C12_HBCS514627	94914_C12_HBCS514627	1.27980761470765
94914_D09_HBCS514526	94914_D09_HBCS514526	.312874928878693
94914_D12_HBCS514639	94914_D12_HBCS514639	.106413964345688
94914_E02_HBCS514348	94914_E02_HBCS514348	-2.28363500394972
94914_E11_HBCS514589	94914_E11_HBCS514589	-1.78632384170396
94914_E12_HBCS514651	94914_E12_HBCS514651	-.434266087047016
94914_F02_HBCS514360	94914_F02_HBCS514360	1.81262730550227
94914_F05_HBCS514304	94914_F05_HBCS514304	-2.13130698564951
94914_F09_HBCS514491	94914_F09_HBCS514491	-1.49300276578801
94914_F10_HBCS514576	94914_F10_HBCS514576	1.385980762817
94914_F11_HBCS514613	94914_F11_HBCS514613	-.612702038500694
94914_G03_HBCS514373	94914_G03_HBCS514373	-.471982847372071
94914_G05_HBCS514316	94914_G05_HBCS514316	.83627774646212
94914_G10_HBCS514588	94914_G10_HBCS514588	.333863081258202
94914_G11_HBCS514625	94914_G11_HBCS514625	-.728672737498249
94914_G12_HBCS514616	94914_G12_HBCS514616	-2.1575265311347
94914_H02_HBCS514289	94914_H02_HBCS514289	.320174755189296
94914_H10_HBCS514600	94914_H10_HBCS514600	1.29595450348074
94914_H12_HBCS514640	94914_H12_HBCS514640	-.0627030746843384
94915_A03_HBCS514669	94915_A03_HBCS514669	-.286774597532289
94915_B03_HBCS514681	94915_B03_HBCS514681	.434949637696373
94915_B05_HBCS514709	94915_B05_HBCS514709	.205445202668205
94915_B11_HBCS514815	94915_B11_HBCS514815	.383563728981099
94915_C06_HBCS514747	94915_C06_HBCS514747	.995942656316339
94915_D05_HBCS514733	94915_D05_HBCS514733	1.24741292025354
94915_E12_HBCS514793	94915_E12_HBCS514793	1.56172405438494
94915_F12_HBCS514817	94915_F12_HBCS514817	-.500416638159846
94916_A01_HBCS514794	94916_A01_HBCS514794	-1.40756466368702
94916_A05_HBCS514909	94916_A05_HBCS514909	-.0321341902714108
94916_A06_HBCS514888	94916_A06_HBCS514888	-.0272314900111182
94916_A07_HBCS514949	94916_A07_HBCS514949	-1.8723591500802
94916_A10_HBCS514894	94916_A10_HBCS514894	-.733271533523361
94916_A11_HBCS514895	94916_A11_HBCS514895	-.887449142569329
94916_B01_HBCS514806	94916_B01_HBCS514806	-1.30902414232449
94916_B02_HBCS514772	94916_B02_HBCS514772	-.20117100259055
94916_B04_HBCS514884	94916_B04_HBCS514884	-.504960738761692
94916_B09_HBCS514893	94916_B09_HBCS514893	-.0633956054467137
94916_B10_HBCS514906	94916_B10_HBCS514906	.254776709787168
94916_B11_HBCS514907	94916_B11_HBCS514907	.553078626046906
94916_C04_HBCS514908	94916_C04_HBCS514908	-.0639701143099023
94916_C06_HBCS514936	94916_C06_HBCS514936	-1.96387007458641
94916_C09_HBCS514905	94916_C09_HBCS514905	-1.38967437880393
94916_C11_HBCS514956	94916_C11_HBCS514956	-.277891233464865
94916_C12_HBCS514981	94916_C12_HBCS514981	.82788431574255
94916_D02_HBCS514796	94916_D02_HBCS514796	.702826337653716
94916_D03_HBCS514833	94916_D03_HBCS514833	.141753967839476
94916_D04_HBCS514920	94916_D04_HBCS514920	-.886111670674436
94916_D05_HBCS514886	94916_D05_HBCS514886	.326834655362412
94916_D06_HBCS514865	94916_D06_HBCS514865	-.466085448461384
94916_D08_HBCS514892	94916_D08_HBCS514892	-.241217213963458
94916_D09_HBCS514917	94916_D09_HBCS514917	-1.37646261352026
94916_D10_HBCS514930	94916_D10_HBCS514930	1.80037933982362
94916_D11_HBCS514980	94916_D11_HBCS514980	-.158266340621389
94916_E04_HBCS514932	94916_E04_HBCS514932	1.41405875095192
94916_E06_HBCS514877	94916_E06_HBCS514877	.26746564215638
94916_E09_HBCS514929	94916_E09_HBCS514929	1.08957184132827
94916_E12_HBCS515029	94916_E12_HBCS515029	.465821779004559
94916_F04_HBCS514944	94916_F04_HBCS514944	1.28459503392974
94916_F05_HBCS514863	94916_F05_HBCS514863	-.950826952150288
94916_F07_HBCS514867	94916_F07_HBCS514867	.704210156414936
94916_F09_HBCS514941	94916_F09_HBCS514941	.61924333458947
94916_F12_HBCS514958	94916_F12_HBCS514958	.0166050688221224
94916_G06_HBCS514925	94916_G06_HBCS514925	-.196574887400952
94916_G09_HBCS514953	94916_G09_HBCS514953	.460510162431576
94916_G10_HBCS514871	94916_G10_HBCS514871	-1.55570045850937
94916_G11_HBCS515028	94916_G11_HBCS515028	1.05053137180041
94916_H01_HBCS514807	94916_H01_HBCS514807	.461924179927842
94916_H05_HBCS514947	94916_H05_HBCS514947	.727490234808838
94916_H06_HBCS514937	94916_H06_HBCS514937	.0776364002681105
94916_H07_HBCS514939	94916_H07_HBCS514939	-.398748076889546
94916_H08_HBCS514952	94916_H08_HBCS514952	.592475877261143
94916_H09_HBCS514882	94916_H09_HBCS514882	1.24857897076967
94917_A01_HBCS515018	94917_A01_HBCS515018	1.08738515579998
94917_A06_HBCS515026	94917_A06_HBCS515026	1.19258321742449
94917_B04_HBCS514964	94917_B04_HBCS514964	.349123622699573
94917_B05_HBCS515001	94917_B05_HBCS515001	-.809297525791342
94917_B06_HBCS514967	94917_B06_HBCS514967	-1.42660112145134
94917_C06_HBCS514979	94917_C06_HBCS514979	-.368140391984457
94917_D05_HBCS515049	94917_D05_HBCS515049	-.47386870274721
94917_D06_HBCS514991	94917_D06_HBCS514991	-1.35399845152798
94917_E05_HBCS514966	94917_E05_HBCS514966	2.20446640084749
94917_F01_HBCS514960	94917_F01_HBCS514960	.986235434863833
94917_G01_HBCS514972	94917_G01_HBCS514972	-1.06339526293384
94917_G02_HBCS514962	94917_G02_HBCS514962	1.14141103633531
94917_G05_HBCS514990	94917_G05_HBCS514990	.507432035722147
94917_H02_HBCS514974	94917_H02_HBCS514974	-.346341411651013
94917_H04_HBCS514977	94917_H04_HBCS514977	.739968765255714
94917_H09_HBCS515091	94917_H09_HBCS515091	-.446534819618846
94917_H12_HBCS515060	94917_H12_HBCS515060	-.0827605691526352
94918_D01_HBCS515132	94918_D01_HBCS515132	-1.29427710698159
