FID	IID	phe_gcf
6445	6445	.470858836637227
1150	1150	-.527684426229027
3055	3055	-2.11194631494676
2287	2287	-.228453686322584
5189	5189	.422445184178281
4488	4488	.30632993715824
3251	3251	-1.54056388586834
3208	3208	.902862764127052
5497	5497	.561030982085969
7300	7300	-.849114090975347
5590	5590	-.0267308452676284
4254	4254	-.920335642773277
4128	4128	1.3606502768877
1201	1201	.176991248856454
7334	7334	-1.58441298691345
6265	6265	1.57291325410146
4623	4623	.40838163266245
1272	1272	.0836839011753957
4454	4454	1.22251739529883
274	274	1.58290911895528
7280	7280	.339044785275615
289	289	.738239051541702
4073	4073	-.5102579948661
4388	4388	.16903960471421
4291	4291	-.156977805117812
5453	5453	.25498454720046
1246	1246	.86276129793356
7270	7270	-.762438709091566
1083	1083	.264072140505882
4641	4641	1.59919960115503
5192	5192	.609444634544916
2280	2280	.414404623960609
5211	5211	.219474284212853
1075	1075	.240261156512139
6439	6439	-.565126800180904
5105	5105	-.517756722689523
6432	6432	-1.55297041058787
1163	1163	.706000313415027
6422	6422	-.226430220372137
5260	5260	-1.18062751744147
7345	7345	1.00039487585986
5471	5471	-.827187811392699
282	282	-1.13587360296816
7284	7284	-.220590958255767
281	281	.670741940923525
22	22	-.849158039408337
3089	3089	-.0922287028166788
2229	2229	-.200143873318567
4005	4005	.555262320194653
5498	5498	-.752602360538227
2163	2163	-1.3383649348227
7316	7316	-.167360863886893
7382	7382	.897023502010683
4131	4131	-1.36335581641261
3304	3304	.354199318312187
6448	6448	-.283751195074901
2268	2268	.630234964964386
3188	3188	-.743127573317544
2342	2342	-1.9722245678759
3263	3263	.11189890107305
6435	6435	-.82753105687497
1017	1017	-1.13039732188574
2054	2054	.465522336303609
2265	2265	.523455743625675
5116	5116	-.394391180221967
71	71	-.0107836085501494
7235	7235	-2.44546245260221
6636	6636	-1.15956799988497
2355	2355	-.871489828756632
5093	5093	-2.45613891138963
7373	7373	.342928742755836
1221	1221	.761322035048652
5218	5218	.921037950737897
1167	1167	-.267075957870629
3352	3352	-1.44514415616141
7413	7413	2.09569830153914
3298	3298	.493921065383053
3241	3241	-1.05340121116556
2354	2354	-.0292985825230792
7419	7419	.658633694043831
6421	6421	1.18344220743196
2318	2318	.506416506178009
1035	1035	1.58313679657006
4043	4043	.782541068905635
6423	6423	.239921369150053
6306	6306	.42917196308192
2251	2251	-.891936913693832
4418	4418	1.11982905429401
5110	5110	.486762124921716
6487	6487	-.474954654732162
2246	2246	-.19939511807065
4111	4111	-.282275458549638
1233	1233	.522408710537925
6607	6607	.136185995057481
41	41	-.138802618506968
3137	3137	1.55148973630156
4086	4086	.998282493833985
7191	7191	.842746374554058
7323	7323	.249304801384571
4547	4547	-.438240281267078
1204	1204	1.23099255598495
1084	1084	.400386040087215
7205	7205	.11383101203732
4697	4697	-.249376881250472
3207	3207	-.279660314741012
1039	1039	1.30687347230308
7408	7408	.119850545215295
3132	3132	-1.1032234580449
228	228	.765412915382541
2233	2233	-.905568303651966
224	224	.0539654937509838
1131	1131	-.0573575242404382
3354	3354	.700663813081408
7370	7370	-.598069325913059
4241	4241	-1.86203749904765
7166	7166	.174808266605526
5295	5295	.61735233025417
7303	7303	1.36844240472946
4141	4141	.311033250111431
2041	2041	-.0626940245740566
5430	5430	-.512529893192456
3333	3333	.169128520789637
5226	5226	-1.81773548168372
4098	4098	.755189372913941
6278	6278	-.441648128756612
2114	2114	-.122810414147051
7379	7379	-.390190629051526
3031	3031	-.42408537476507
2056	2056	-2.34935969005092
3239	3239	1.81616589132198
5294	5294	.601925151960369
6530	6530	-.333049925410367
5086	5086	-.276595712733749
3062	3062	.12814543483981
